文件号	测点增量	数据	标记	测量时间	坐标纬度	坐标经度	仪器号	测区号	操作员	方向	线距	点距	配谐	模式	预置场	采样间隔
0010	28	37593.297	0	2025-03-11 22:25:09	LA<N>: 17/10/53.9	LO<E>: 20/56/2.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	29	37351.895	0	2025-03-11 22:25:33	LA<N>: 17/10/54.0	LO<E>: 20/56/1.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	30	37585.555	0	2025-03-11 22:25:56	LA<N>: 17/10/53.9	LO<E>: 20/56/1.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	31	38176.113	0	2025-03-11 22:26:19	LA<N>: 17/10/53.8	LO<E>: 20/56/1.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	32	37938.656	0	2025-03-11 22:26:43	LA<N>: 17/10/53.9	LO<E>: 20/56/1.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	33	38890.801	0	2025-03-11 22:27:26	LA<N>: 17/10/54.0	LO<E>: 20/56/0.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	34	38414.961	0	2025-03-11 22:27:48	LA<N>: 17/10/54.1	LO<E>: 20/56/0.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	35	38874.152	0	2025-03-11 22:28:13	LA<N>: 17/10/54.0	LO<E>: 20/56/0.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	36	37702.480	0	2025-03-11 22:28:42	LA<N>: 17/10/53.9	LO<E>: 20/55/59.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	37	38403.895	0	2025-03-11 22:29:08	LA<N>: 17/10/53.9	LO<E>: 20/55/59.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	38	39362.965	0	2025-03-11 22:29:32	LA<N>: 17/10/53.9	LO<E>: 20/55/59.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	39	38051.660	0	2025-03-11 22:29:56	LA<N>: 17/10/53.9	LO<E>: 20/55/58.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	40	39342.063	0	2025-03-11 22:30:22	LA<N>: 17/10/53.9	LO<E>: 20/55/58.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	41	38530.434	0	2025-03-11 22:30:43	LA<N>: 17/10/53.8	LO<E>: 20/55/57.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	42	40044.938	0	2025-03-11 22:31:16	LA<N>: 17/10/53.9	LO<E>: 20/55/57.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	43	38581.293	0	2025-03-11 22:31:41	LA<N>: 17/10/53.9	LO<E>: 20/55/57.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	44	38299.477	0	2025-03-11 22:32:10	LA<N>: 17/10/54.0	LO<E>: 20/55/56.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	45	38405.336	0	2025-03-11 22:32:31	LA<N>: 17/10/53.9	LO<E>: 20/55/56.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	46	39021.238	0	2025-03-11 22:32:52	LA<N>: 17/10/53.9	LO<E>: 20/55/56.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	47	39921.016	0	2025-03-11 22:33:18	LA<N>: 17/10/53.9	LO<E>: 20/55/56.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	48	40056.191	0	2025-03-11 22:33:39	LA<N>: 17/10/53.9	LO<E>: 20/55/55.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	49	41335.531	0	2025-03-11 22:34:02	LA<N>: 17/10/54.0	LO<E>: 20/55/55.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	50	38961.926	0	2025-03-11 22:34:25	LA<N>: 17/10/53.9	LO<E>: 20/55/55.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	51	38767.895	0	2025-03-11 22:34:46	LA<N>: 17/10/53.9	LO<E>: 20/55/54.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	52	39469.133	0	2025-03-11 22:35:16	LA<N>: 17/10/54.0	LO<E>: 20/55/54.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	53	39805.551	0	2025-03-11 22:35:40	LA<N>: 17/10/54.0	LO<E>: 20/55/53.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	54	39168.879	0	2025-03-11 22:36:07	LA<N>: 17/10/54.0	LO<E>: 20/55/53.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	55	38990.117	0	2025-03-11 22:36:38	LA<N>: 17/10/54.1	LO<E>: 20/55/53.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	56	40178.121	0	2025-03-11 22:37:22	LA<N>: 17/10/53.9	LO<E>: 20/55/52.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	57	38958.094	0	2025-03-11 22:37:47	LA<N>: 17/10/53.9	LO<E>: 20/55/52.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	58	38647.848	0	2025-03-11 22:38:14	LA<N>: 17/10/54.0	LO<E>: 20/55/51.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	59	38996.863	0	2025-03-11 22:38:38	LA<N>: 17/10/54.0	LO<E>: 20/55/51.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	60	39598.348	0	2025-03-11 22:39:02	LA<N>: 17/10/53.9	LO<E>: 20/55/51.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	61	38887.707	0	2025-03-11 22:39:28	LA<N>: 17/10/53.8	LO<E>: 20/55/50.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	62	40168.594	0	2025-03-11 22:39:50	LA<N>: 17/10/53.8	LO<E>: 20/55/50.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0010	63	39942.320	0	2025-03-11 22:41:21	LA<N>: 17/10/54.5	LO<E>: 20/55/50.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	64	38987.156	0	2025-03-11 22:41:51	LA<N>: 17/10/54.6	LO<E>: 20/55/50.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	65	38644.270	0	2025-03-11 22:42:13	LA<N>: 17/10/54.6	LO<E>: 20/55/50.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	66	39103.059	0	2025-03-11 22:42:41	LA<N>: 17/10/54.6	LO<E>: 20/55/51.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	67	39326.375	0	2025-03-11 22:43:05	LA<N>: 17/10/54.4	LO<E>: 20/55/51.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	68	40518.969	0	2025-03-11 22:43:35	LA<N>: 17/10/54.5	LO<E>: 20/55/51.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	69	38308.652	0	2025-03-11 22:44:00	LA<N>: 17/10/54.5	LO<E>: 20/55/52.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	70	38893.000	0	2025-03-11 22:44:23	LA<N>: 17/10/54.6	LO<E>: 20/55/52.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	71	38536.754	0	2025-03-11 22:44:48	LA<N>: 17/10/54.6	LO<E>: 20/55/52.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	72	37946.969	0	2025-03-11 22:45:17	LA<N>: 17/10/54.6	LO<E>: 20/55/53.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	73	39700.754	0	2025-03-11 22:45:41	LA<N>: 17/10/54.4	LO<E>: 20/55/53.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	74	39133.270	0	2025-03-11 22:46:04	LA<N>: 17/10/54.6	LO<E>: 20/55/53.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	75	38630.051	0	2025-03-11 22:46:32	LA<N>: 17/10/54.7	LO<E>: 20/55/54.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	76	39937.527	0	2025-03-11 22:46:59	LA<N>: 17/10/54.7	LO<E>: 20/55/54.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	77	39823.945	0	2025-03-11 22:47:28	LA<N>: 17/10/54.6	LO<E>: 20/55/54.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	78	39016.648	0	2025-03-11 22:47:54	LA<N>: 17/10/54.7	LO<E>: 20/55/55.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	79	40185.719	0	2025-03-11 22:49:18	LA<N>: 17/10/54.7	LO<E>: 20/55/55.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	80	38554.613	0	2025-03-11 22:50:02	LA<N>: 17/10/54.7	LO<E>: 20/55/55.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	81	39003.848	0	2025-03-11 22:50:26	LA<N>: 17/10/54.6	LO<E>: 20/55/55.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	82	38879.152	0	2025-03-11 22:50:53	LA<N>: 17/10/54.5	LO<E>: 20/55/56.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	83	39352.117	0	2025-03-11 22:51:20	LA<N>: 17/10/54.5	LO<E>: 20/55/56.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	84	39816.637	0	2025-03-11 22:51:47	LA<N>: 17/10/54.7	LO<E>: 20/55/57.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	85	39204.809	0	2025-03-11 22:52:19	LA<N>: 17/10/54.6	LO<E>: 20/55/57.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	86	40054.328	0	2025-03-11 22:52:45	LA<N>: 17/10/54.7	LO<E>: 20/55/57.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	87	38629.277	0	2025-03-11 22:53:12	LA<N>: 17/10/54.6	LO<E>: 20/55/57.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	88	37940.422	0	2025-03-11 22:53:41	LA<N>: 17/10/54.5	LO<E>: 20/55/58.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	89	38648.289	0	2025-03-11 22:54:06	LA<N>: 17/10/54.6	LO<E>: 20/55/58.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	90	38170.117	0	2025-03-11 22:54:31	LA<N>: 17/10/54.6	LO<E>: 20/55/58.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	91	38413.598	0	2025-03-11 22:55:00	LA<N>: 17/10/54.6	LO<E>: 20/55/59.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	92	39825.598	0	2025-03-11 22:55:40	LA<N>: 17/10/54.6	LO<E>: 20/55/59.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	93	38393.145	0	2025-03-11 22:56:11	LA<N>: 17/10/54.6	LO<E>: 20/55/60.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	94	39454.629	0	2025-03-11 22:56:38	LA<N>: 17/10/54.6	LO<E>: 20/56/0.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	95	39850.973	0	2025-03-11 22:57:10	LA<N>: 17/10/54.5	LO<E>: 20/56/0.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	96	39911.598	0	2025-03-11 22:57:38	LA<N>: 17/10/54.6	LO<E>: 20/56/1.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	97	39605.477	0	2025-03-11 22:58:06	LA<N>: 17/10/54.5	LO<E>: 20/56/1.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	98	39269.902	0	2025-03-11 22:58:30	LA<N>: 17/10/54.5	LO<E>: 20/56/1.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	99	40520.180	0	2025-03-11 22:59:01	LA<N>: 17/10/54.6	LO<E>: 20/56/2.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0010	100	39217.586	0	2025-03-11 22:59:31	LA<N>: 17/10/54.6	LO<E>: 20/56/2.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	1	40536.277	0	2025-03-11 23:00:41	LA<N>: 17/10/54.7	LO<E>: 20/56/2.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	2	41707.609	0	2025-03-11 23:01:09	LA<N>: 17/10/54.6	LO<E>: 20/56/3.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	3	39561.570	0	2025-03-11 23:01:43	LA<N>: 17/10/54.5	LO<E>: 20/56/3.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	4	41608.484	0	2025-03-11 23:03:04	LA<N>: 17/10/55.2	LO<E>: 20/56/3.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	5	39581.910	0	2025-03-11 23:03:43	LA<N>: 17/10/55.3	LO<E>: 20/56/2.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	6	40783.652	0	2025-03-11 23:04:09	LA<N>: 17/10/55.2	LO<E>: 20/56/2.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	7	39573.953	0	2025-03-11 23:04:37	LA<N>: 17/10/55.2	LO<E>: 20/56/2.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	8	41120.199	0	2025-03-11 23:05:09	LA<N>: 17/10/55.3	LO<E>: 20/56/2.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	9	38883.449	0	2025-03-11 23:05:39	LA<N>: 17/10/55.2	LO<E>: 20/56/1.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	10	41443.305	0	2025-03-11 23:06:03	LA<N>: 17/10/55.2	LO<E>: 20/56/1.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	11	40876.680	0	2025-03-11 23:06:29	LA<N>: 17/10/55.2	LO<E>: 20/56/1.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	12	39002.480	0	2025-03-11 23:06:57	LA<N>: 17/10/55.3	LO<E>: 20/56/0.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	13	40982.070	0	2025-03-11 23:07:21	LA<N>: 17/10/55.2	LO<E>: 20/56/0.4	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	14	39468.996	0	2025-03-11 23:07:46	LA<N>: 17/10/55.3	LO<E>: 20/55/60.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	15	39730.555	0	2025-03-11 23:08:07	LA<N>: 17/10/55.2	LO<E>: 20/55/59.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	16	39117.824	0	2025-03-11 23:08:37	LA<N>: 17/10/55.4	LO<E>: 20/55/59.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	17	42538.355	0	2025-03-11 23:09:06	LA<N>: 17/10/55.2	LO<E>: 20/55/59.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	18	40151.848	0	2025-03-11 23:09:38	LA<N>: 17/10/55.2	LO<E>: 20/55/58.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	19	39838.711	0	2025-03-11 23:10:06	LA<N>: 17/10/55.2	LO<E>: 20/55/58.4	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	20	38529.547	0	2025-03-11 23:10:34	LA<N>: 17/10/55.2	LO<E>: 20/55/58.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	21	40485.945	0	2025-03-11 23:10:57	LA<N>: 17/10/55.2	LO<E>: 20/55/57.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	22	39707.230	0	2025-03-11 23:11:20	LA<N>: 17/10/55.1	LO<E>: 20/55/57.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	23	39800.238	0	2025-03-11 23:11:47	LA<N>: 17/10/55.0	LO<E>: 20/55/57.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	24	38399.844	0	2025-03-11 23:12:12	LA<N>: 17/10/55.3	LO<E>: 20/55/56.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	25	40643.465	0	2025-03-11 23:12:40	LA<N>: 17/10/55.3	LO<E>: 20/55/56.4	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	26	37820.348	0	2025-03-11 23:26:19	LA<N>: 17/10/55.1	LO<E>: 20/55/55.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	27	38516.832	0	2025-03-11 23:26:44	LA<N>: 17/10/55.1	LO<E>: 20/55/55.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	28	39575.063	0	2025-03-11 23:27:20	LA<N>: 17/10/55.2	LO<E>: 20/55/55.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	29	37336.977	0	2025-03-11 23:27:40	LA<N>: 17/10/55.2	LO<E>: 20/55/55.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	30	39114.875	0	2025-03-11 23:28:04	LA<N>: 17/10/55.3	LO<E>: 20/55/54.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	31	38765.527	0	2025-03-11 23:28:25	LA<N>: 17/10/55.2	LO<E>: 20/55/54.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	32	38791.238	0	2025-03-11 23:28:50	LA<N>: 17/10/55.2	LO<E>: 20/55/54.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	33	39473.910	0	2025-03-11 23:29:10	LA<N>: 17/10/55.2	LO<E>: 20/55/53.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	34	38768.496	0	2025-03-11 23:29:34	LA<N>: 17/10/55.2	LO<E>: 20/55/53.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	35	41198.984	0	2025-03-11 23:29:58	LA<N>: 17/10/55.2	LO<E>: 20/55/52.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	36	38758.453	0	2025-03-11 23:30:20	LA<N>: 17/10/55.2	LO<E>: 20/55/52.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	37	37458.883	0	2025-03-11 23:30:43	LA<N>: 17/10/55.1	LO<E>: 20/55/52.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	38	38046.070	0	2025-03-11 23:31:09	LA<N>: 17/10/55.0	LO<E>: 20/55/51.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	39	39575.891	0	2025-03-11 23:31:32	LA<N>: 17/10/55.1	LO<E>: 20/55/51.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	40	38323.531	0	2025-03-11 23:31:54	LA<N>: 17/10/55.2	LO<E>: 20/55/51.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	41	38401.824	0	2025-03-11 23:32:17	LA<N>: 17/10/55.2	LO<E>: 20/55/51.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	42	39215.527	0	2025-03-11 23:32:38	LA<N>: 17/10/55.2	LO<E>: 20/55/50.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	43	38752.563	0	2025-03-11 23:32:58	LA<N>: 17/10/55.3	LO<E>: 20/55/50.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	44	38622.480	0	2025-03-11 23:33:24	LA<N>: 17/10/55.3	LO<E>: 20/55/50.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	45	38457.102	0	2025-03-11 23:33:47	LA<N>: 17/10/55.3	LO<E>: 20/55/49.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0011	46	38755.355	0	2025-03-11 23:34:59	LA<N>: 17/10/55.8	LO<E>: 20/55/49.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	47	39432.098	0	2025-03-11 23:35:26	LA<N>: 17/10/55.9	LO<E>: 20/55/49.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	48	39099.816	0	2025-03-11 23:35:49	LA<N>: 17/10/55.8	LO<E>: 20/55/49.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	49	39213.016	0	2025-03-11 23:36:14	LA<N>: 17/10/55.8	LO<E>: 20/55/50.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	50	40281.434	0	2025-03-11 23:36:36	LA<N>: 17/10/55.8	LO<E>: 20/55/50.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	51	38776.488	0	2025-03-11 23:37:00	LA<N>: 17/10/55.9	LO<E>: 20/55/50.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	52	39939.043	0	2025-03-11 23:37:21	LA<N>: 17/10/55.9	LO<E>: 20/55/51.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	53	40005.031	0	2025-03-11 23:37:46	LA<N>: 17/10/55.9	LO<E>: 20/55/51.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	54	40014.656	0	2025-03-11 23:38:09	LA<N>: 17/10/55.9	LO<E>: 20/55/51.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	55	39192.820	0	2025-03-11 23:38:34	LA<N>: 17/10/55.8	LO<E>: 20/55/52.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	56	38271.047	0	2025-03-11 23:38:54	LA<N>: 17/10/55.8	LO<E>: 20/55/52.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	57	38502.340	0	2025-03-11 23:39:20	LA<N>: 17/10/55.8	LO<E>: 20/55/53.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	58	38151.059	0	2025-03-11 23:39:42	LA<N>: 17/10/55.8	LO<E>: 20/55/53.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	59	38501.738	0	2025-03-11 23:40:02	LA<N>: 17/10/55.8	LO<E>: 20/55/53.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	60	38522.531	0	2025-03-11 23:40:24	LA<N>: 17/10/55.8	LO<E>: 20/55/54.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	61	37352.156	0	2025-03-11 23:40:44	LA<N>: 17/10/55.8	LO<E>: 20/55/54.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	62	39445.895	0	2025-03-11 23:41:06	LA<N>: 17/10/55.7	LO<E>: 20/55/54.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	63	38151.879	0	2025-03-11 23:41:33	LA<N>: 17/10/55.8	LO<E>: 20/55/55.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	64	38266.438	0	2025-03-11 23:42:03	LA<N>: 17/10/55.9	LO<E>: 20/55/55.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	65	38978.621	0	2025-03-11 23:42:30	LA<N>: 17/10/55.9	LO<E>: 20/55/55.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	66	38630.785	0	2025-03-11 23:42:52	LA<N>: 17/10/55.9	LO<E>: 20/55/55.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	67	38637.008	0	2025-03-12 00:00:12	LA<N>: 17/10/55.9	LO<E>: 20/55/56.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	68	39581.633	0	2025-03-12 00:00:43	LA<N>: 17/10/55.8	LO<E>: 20/55/56.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	69	38055.734	0	2025-03-12 00:01:05	LA<N>: 17/10/55.7	LO<E>: 20/55/57.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	70	38251.566	0	2025-03-12 00:01:28	LA<N>: 17/10/55.7	LO<E>: 20/55/57.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	71	39215.449	0	2025-03-12 00:01:49	LA<N>: 17/10/55.8	LO<E>: 20/55/57.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	72	38885.590	0	2025-03-12 00:02:13	LA<N>: 17/10/55.8	LO<E>: 20/55/58.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	73	38156.590	0	2025-03-12 00:02:37	LA<N>: 17/10/55.8	LO<E>: 20/55/58.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	74	37818.949	0	2025-03-12 00:03:03	LA<N>: 17/10/55.7	LO<E>: 20/55/58.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	75	37930.332	0	2025-03-12 00:03:29	LA<N>: 17/10/55.8	LO<E>: 20/55/59.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	76	38035.934	0	2025-03-12 00:03:48	LA<N>: 17/10/55.8	LO<E>: 20/55/59.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	77	37939.684	0	2025-03-12 00:04:11	LA<N>: 17/10/55.8	LO<E>: 20/55/59.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	78	38407.754	0	2025-03-12 00:04:32	LA<N>: 17/10/55.7	LO<E>: 20/56/0.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	79	38759.637	0	2025-03-12 00:04:55	LA<N>: 17/10/55.7	LO<E>: 20/56/0.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	80	37685.648	0	2025-03-12 00:05:17	LA<N>: 17/10/55.7	LO<E>: 20/56/0.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	81	38270.227	0	2025-03-12 00:05:42	LA<N>: 17/10/55.7	LO<E>: 20/56/1.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	82	37587.395	0	2025-03-12 00:06:02	LA<N>: 17/10/55.6	LO<E>: 20/56/1.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	83	38639.730	0	2025-03-12 00:06:23	LA<N>: 17/10/55.6	LO<E>: 20/56/1.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	84	37808.742	0	2025-03-12 00:06:43	LA<N>: 17/10/55.7	LO<E>: 20/56/2.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	85	38162.293	0	2025-03-12 00:07:09	LA<N>: 17/10/55.7	LO<E>: 20/56/2.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	86	37847.133	0	2025-03-12 00:07:31	LA<N>: 17/10/55.9	LO<E>: 20/56/2.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	87	38177.809	0	2025-03-12 00:07:57	LA<N>: 17/10/56.0	LO<E>: 20/56/3.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	88	37686.555	0	2025-03-12 00:08:20	LA<N>: 17/10/55.8	LO<E>: 20/56/3.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	89	38500.277	0	2025-03-12 00:08:45	LA<N>: 17/10/55.8	LO<E>: 20/56/4.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0011	90	38387.754	0	2025-03-12 00:09:11	LA<N>: 17/10/55.7	LO<E>: 20/56/4.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
